Provider,inpatient_claim_count,outpatient_claim_count,total_claims,inpatient_ratio,unique_beneficiaries,claim_frequency_per_beneficiary,unique_attending_physicians,unique_operating_physicians,unique_other_physicians,total_inpatient_reimbursed,avg_ip_reimbursed_per_claim,total_outpatient_reimbursed,avg_op_reimbursed_per_claim,total_ip_deductible,total_op_deductible,total_reimbursed,total_deductible_amount,inpatient_reimbursement_share,avg_chronic_conditions,avg_admission_duration,max_admission_duration,diagnosis_code_diversity,procedure_code_diversity,provider_volume_percentile,avg_reimbursed_per_claim,reimbursement_outlier_score,reimbursement_per_beneficiary,PotentialFraud
PRV56903,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,57000.0,28500.0,0.0,0.0,2136.0,0.0,57000.0,2136.0,1.0,8.0,10.0,12.0,4.5,1.0,0.06293900184842884,28500.0,8.076949912899961,28500.0,0
PRV56904,4.0,0.0,4.0,1.0,4.0,1.0,4.0,3.0,1.0,28000.0,7000.0,0.0,0.0,4272.0,0.0,28000.0,4272.0,1.0,5.75,5.5,9.0,4.625,0.375,0.12319778188539741,7000.0,1.9067200858216533,7000.0,0
PRV56906,6.0,1.0,7.0,0.8571428571428571,7.0,1.0,5.0,4.0,1.0,51000.0,8500.0,1100.0,1100.0,6408.0,0.0,52100.0,6408.0,0.9788867562380038,7.333333333333334,8.333333333333334,17.0,4.833333333333334,0.3333333333333333,0.19695009242144176,7442.857142857143,2.033814520798017,7442.857142857143,0
PRV56908,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,0.0,5000.0,5000.0,60.0,60.0,1068.0,0.0,5060.0,1068.0,0.9881422924901185,2.5,0.0,0.0,5.0,0.0,0.06293900184842884,2530.0,0.6238862566570005,2530.0,0
PRV56909,3.0,4.0,7.0,0.42857142857142855,6.0,1.1666666666666667,3.0,2.0,1.0,17000.0,5666.666666666667,1590.0,397.5,3204.0,0.0,18590.0,3204.0,0.914470145239376,3.833333333333333,5.0,8.0,5.5,0.3333333333333333,0.19695009242144176,2655.714285714286,0.6599646769083555,3098.3333333333335,0
PRV56910,4.0,1.0,5.0,0.8,5.0,1.0,1.0,1.0,1.0,37200.0,9300.0,60.0,60.0,4272.0,0.0,37260.0,4272.0,0.998389694041868,4.875,3.25,5.0,4.5,0.5,0.14972273567467653,7452.0,2.0364384059072065,7452.0,0
PRV56912,7.0,0.0,7.0,1.0,7.0,1.0,5.0,5.0,0.0,90000.0,12857.142857142857,0.0,0.0,7476.0,0.0,90000.0,7476.0,1.0,6.285714285714286,5.285714285714286,12.0,4.285714285714286,0.42857142857142855,0.19695009242144176,12857.142857142857,3.587646483896142,12857.142857142857,0
PRV56914,6.0,0.0,6.0,1.0,6.0,1.0,1.0,1.0,0.0,70000.0,11666.666666666666,0.0,0.0,6408.0,0.0,70000.0,6408.0,1.0,6.166666666666667,7.333333333333333,15.0,3.9166666666666665,0.4166666666666667,0.17430683918669132,11666.666666666666,3.245994776970433,11666.666666666666,0
PRV56915,4.0,0.0,4.0,1.0,4.0,1.0,4.0,4.0,0.0,30900.0,7725.0,0.0,0.0,4272.0,0.0,30900.0,4272.0,1.0,7.25,5.75,13.0,4.625,0.375,0.12319778188539741,7725.0,2.11478597533941,7725.0,0
PRV56916,11.0,0.0,11.0,1.0,10.0,1.1,3.0,4.0,2.0,113700.0,10336.363636363636,0.0,0.0,11748.0,0.0,113700.0,11748.0,1.0,6.545454545454546,4.2727272727272725,9.0,3.772727272727273,0.2727272727272727,0.27310536044362294,10336.363636363636,2.864214524103995,11370.0,0
PRV56917,2.0,6.0,8.0,0.25,8.0,1.0,5.0,3.0,3.0,13000.0,6500.0,1880.0,313.3333333333333,2136.0,0.0,14880.0,2136.0,0.8736559139784946,5.833333333333334,3.5,7.0,5.416666666666667,0.25,0.21829944547134936,1860.0,0.43160467599921143,1860.0,0
PRV56918,7.0,0.0,7.0,1.0,7.0,1.0,7.0,3.0,1.0,142000.0,20285.714285714286,0.0,0.0,7476.0,0.0,142000.0,7476.0,1.0,4.428571428571429,11.571428571428571,35.0,4.285714285714286,0.5,0.19695009242144176,20285.714285714286,5.719553135112568,20285.714285714286,1
PRV57016,16.0,0.0,16.0,1.0,15.0,1.0666666666666667,1.0,1.0,1.0,197600.0,12350.0,0.0,0.0,17088.0,0.0,197600.0,17088.0,1.0,6.1875,7.625,22.0,4.1875,0.46875,0.34362292051756005,12350.0,3.44210285674579,13173.333333333334,0
PRV57017,23.0,0.0,23.0,1.0,21.0,1.0952380952380953,2.0,2.0,6.0,266100.0,11569.565217391304,0.0,0.0,23496.0,0.0,266100.0,23496.0,1.0,5.565217391304348,5.3478260869565215,21.0,4.3478260869565215,0.34782608695652173,0.42606284658040666,11569.565217391304,3.2181278812229275,12671.42857142857,1
PRV57018,24.0,9.0,33.0,0.7272727272727273,31.0,1.064516129032258,3.0,1.0,3.0,332000.0,13833.333333333334,690.0,76.66666666666667,24564.0,0.0,332690.0,24564.0,0.9979259971745469,5.291666666666666,5.458333333333333,19.0,5.277777777777779,0.6041666666666666,0.5170055452865064,10081.515151515152,2.7910762114250263,10731.935483870968,1
PRV57020,6.0,0.0,6.0,1.0,6.0,1.0,1.0,1.0,1.0,53000.0,8833.333333333334,0.0,0.0,6408.0,0.0,53000.0,6408.0,1.0,6.5,4.5,9.0,3.8333333333333335,0.5,0.17430683918669132,8833.333333333334,2.4328637144872456,8833.333333333334,0
PRV57021,14.0,0.0,14.0,1.0,12.0,1.1666666666666667,1.0,1.0,1.0,137000.0,9785.714285714286,0.0,0.0,14952.0,0.0,137000.0,14952.0,1.0,5.928571428571429,6.428571428571429,25.0,3.642857142857143,0.25,0.31395563770794827,9785.714285714286,2.706185080027813,11416.666666666666,1
PRV57023,15.0,0.0,15.0,1.0,15.0,1.0,1.0,2.0,1.0,173000.0,11533.333333333334,0.0,0.0,14952.0,0.0,173000.0,14952.0,1.0,5.2,5.933333333333334,11.0,4.3,0.4,0.3287430683918669,11533.333333333334,3.2077297857947538,11533.333333333334,0
PRV57024,9.0,0.0,9.0,1.0,9.0,1.0,1.0,1.0,0.0,132700.0,14744.444444444445,0.0,0.0,9612.0,0.0,132700.0,9612.0,1.0,4.0,7.0,13.0,4.055555555555555,0.3888888888888889,0.2378003696857671,14744.444444444445,4.1292783232757,14744.444444444445,0
PRV57025,17.0,32.0,49.0,0.3469387755102041,47.0,1.0425531914893618,5.0,5.0,2.0,138000.0,8117.64705882353,6640.0,207.5,18156.0,0.0,144640.0,18156.0,0.9540929203539823,5.188419117647059,5.705882352941177,28.0,5.368566176470588,0.3235294117647059,0.611645101663586,2951.8367346938776,0.7449480986367905,3077.446808510638,1
PRV57030,16.0,41.0,57.0,0.2807017543859649,53.0,1.0754716981132075,2.0,3.0,2.0,189000.0,11812.5,15810.0,385.609756097561,17088.0,100.0,204810.0,17188.0,0.922806503588692,4.360518292682927,5.375,26.0,5.260670731707317,0.40625,0.6489833641404806,3593.157894736842,0.9289992126104444,3864.3396226415093,1
PRV57031,15.0,137.0,152.0,0.09868421052631579,146.0,1.0410958904109588,6.0,4.0,5.0,161000.0,10733.333333333334,42600.0,310.94890510948903,16020.0,340.0,203600.0,16360.0,0.7907662082514735,5.055961070559611,3.2666666666666666,7.0,5.673722627737226,0.43333333333333335,0.8502772643253235,1339.4736842105262,0.2822201643962629,1394.5205479452054,0
PRV57033,17.0,36.0,53.0,0.32075471698113206,51.0,1.0392156862745099,3.0,1.0,3.0,202000.0,11882.35294117647,15330.0,425.8333333333333,18156.0,120.0,217330.0,18276.0,0.9294621083145447,5.2181372549019605,7.235294117647059,35.0,5.479575163398692,0.2647058823529412,0.6304990757855823,4100.566037735849,1.074618973467881,4261.3725490196075,0
PRV57034,21.0,43.0,64.0,0.328125,64.0,1.0,4.0,3.0,2.0,184000.0,8761.904761904761,12130.0,282.09302325581393,21360.0,120.0,196130.0,21480.0,0.9381532656911232,5.079734219269103,4.809523809523809,17.0,5.315614617940199,0.3333333333333333,0.6791127541589649,3064.53125,0.7772900083898122,3064.53125,0
PRV57049,18.0,4.0,22.0,0.8181818181818182,22.0,1.0,3.0,4.0,2.0,266000.0,14777.777777777777,560.0,140.0,19224.0,0.0,266560.0,19224.0,0.9978991596638656,5.277777777777778,4.888888888888889,22.0,4.930555555555555,0.4444444444444444,0.41534195933456564,12116.363636363636,3.3750521562993154,12116.363636363636,1
PRV57069,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,4000.0,2000.0,0.0,0.0,2136.0,0.0,4000.0,2136.0,1.0,4.0,4.5,8.0,3.75,0.0,0.06293900184842884,2000.0,0.4717829167336748,2000.0,0
PRV57072,4.0,0.0,4.0,1.0,4.0,1.0,2.0,1.0,0.0,30000.0,7500.0,0.0,0.0,4272.0,0.0,30000.0,4272.0,1.0,7.0,5.5,9.0,4.125,0.5,0.12319778188539741,7500.0,2.0502138027304513,7500.0,0
PRV57073,10.0,0.0,10.0,1.0,9.0,1.1111111111111112,1.0,1.0,1.0,108000.0,10800.0,0.0,0.0,10680.0,0.0,108000.0,10680.0,1.0,6.2,5.7,11.0,4.25,0.3,0.25619223659889095,10800.0,2.997272334328517,12000.0,0
PRV57074,7.0,0.0,7.0,1.0,7.0,1.0,2.0,1.0,0.0,59000.0,8428.57142857143,0.0,0.0,7476.0,0.0,59000.0,7476.0,1.0,5.428571428571429,4.857142857142857,8.0,3.9285714285714284,0.35714285714285715,0.19695009242144176,8428.57142857143,2.3167021341325045,8428.57142857143,0
PRV57075,2.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,16000.0,8000.0,0.0,0.0,2136.0,0.0,16000.0,2136.0,1.0,7.5,3.5,7.0,4.5,0.25,0.06293900184842884,8000.0,2.1937075196392493,8000.0,0
PRV57076,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,10000.0,5000.0,0.0,0.0,1068.0,0.0,10000.0,1068.0,1.0,4.5,6.0,8.0,4.5,0.5,0.06293900184842884,5000.0,1.3327452181864619,5000.0,0
PRV57077,3.0,0.0,3.0,1.0,2.0,1.5,1.0,1.0,0.0,29000.0,9666.666666666666,0.0,0.0,3204.0,0.0,29000.0,3204.0,1.0,9.0,3.0,5.0,4.333333333333333,0.5,0.0955637707948244,9666.666666666666,2.6720199093352415,14500.0,0
PRV57078,10.0,0.0,10.0,1.0,9.0,1.1111111111111112,1.0,2.0,2.0,75000.0,7500.0,0.0,0.0,10680.0,0.0,75000.0,10680.0,1.0,4.4,6.2,35.0,4.05,0.4,0.25619223659889095,7500.0,2.0502138027304513,8333.333333333334,0
PRV57080,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,57000.0,57000.0,0.0,0.0,1068.0,0.0,57000.0,1068.0,1.0,8.0,35.0,35.0,4.5,0.5,0.022273567467652494,57000.0,16.25609177670144,57000.0,0
PRV57081,37.0,0.0,37.0,1.0,34.0,1.088235294117647,4.0,4.0,1.0,414000.0,11189.18918918919,0.0,0.0,38448.0,0.0,414000.0,38448.0,1.0,5.756756756756757,7.72972972972973,35.0,3.8513513513513513,0.2702702702702703,0.5420517560073937,11189.18918918919,3.108964741003473,12176.470588235294,0
PRV57082,5.0,0.0,5.0,1.0,5.0,1.0,2.0,2.0,1.0,100000.0,20000.0,0.0,0.0,5340.0,0.0,100000.0,5340.0,1.0,5.0,4.2,10.0,4.1,0.5,0.14972273567467653,20000.0,5.6375567254503975,20000.0,0
PRV57084,7.0,1.0,8.0,0.875,8.0,1.0,1.0,1.0,1.0,62000.0,8857.142857142857,40.0,40.0,7476.0,0.0,62040.0,7476.0,0.9993552546744036,3.7142857142857144,5.428571428571429,13.0,5.785714285714286,0.5,0.21829944547134936,7755.0,2.1233955983539383,7755.0,0
PRV57085,5.0,0.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,42000.0,8400.0,0.0,0.0,5340.0,0.0,42000.0,5340.0,1.0,6.2,4.6,7.0,4.5,0.4,0.14972273567467653,8400.0,2.308502493166287,8400.0,0
PRV57086,6.0,0.0,6.0,1.0,6.0,1.0,1.0,1.0,0.0,53000.0,8833.333333333334,0.0,0.0,5340.0,0.0,53000.0,5340.0,1.0,5.166666666666667,6.0,11.0,4.416666666666667,0.5833333333333334,0.17430683918669132,8833.333333333334,2.4328637144872456,8833.333333333334,0
PRV57087,4.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,31000.0,7750.0,0.0,0.0,4272.0,0.0,31000.0,4272.0,1.0,4.5,3.5,6.0,4.625,0.25,0.12319778188539741,7750.0,2.12196066118485,7750.0,0
PRV57088,6.0,4.0,10.0,0.6,10.0,1.0,2.0,2.0,2.0,50000.0,8333.333333333334,590.0,147.5,6408.0,0.0,50590.0,6408.0,0.9883376161296699,5.791666666666666,11.333333333333334,33.0,5.916666666666667,0.5,0.25619223659889095,5059.0,1.3496774767817001,5059.0,0
PRV57089,3.0,0.0,3.0,1.0,3.0,1.0,3.0,2.0,0.0,21000.0,7000.0,0.0,0.0,3204.0,0.0,21000.0,3204.0,1.0,5.333333333333333,8.666666666666666,14.0,4.5,0.5,0.0955637707948244,7000.0,1.9067200858216533,7000.0,0
PRV57091,4.0,0.0,4.0,1.0,3.0,1.3333333333333333,1.0,1.0,1.0,46000.0,11500.0,0.0,0.0,4272.0,0.0,46000.0,4272.0,1.0,6.0,5.75,9.0,4.375,0.125,0.12319778188539741,11500.0,3.1981635380008337,15333.333333333334,0
PRV57092,2.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,7000.0,3500.0,0.0,0.0,2136.0,0.0,7000.0,2136.0,1.0,5.0,9.5,14.0,4.75,0.0,0.06293900184842884,3500.0,0.9022640674600684,3500.0,0
PRV57093,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5000.0,5000.0,0.0,0.0,1068.0,0.0,5000.0,1068.0,1.0,8.0,7.0,7.0,5.0,0.0,0.022273567467652494,5000.0,1.3327452181864619,5000.0,0
PRV57094,3.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,48000.0,16000.0,0.0,0.0,3204.0,0.0,48000.0,3204.0,1.0,5.333333333333333,20.0,29.0,4.5,0.16666666666666666,0.0955637707948244,16000.0,4.489606990180015,16000.0,0
PRV57096,11.0,0.0,11.0,1.0,11.0,1.0,1.0,1.0,1.0,160000.0,14545.454545454546,0.0,0.0,11748.0,0.0,160000.0,11748.0,1.0,4.909090909090909,5.909090909090909,23.0,3.6363636363636362,0.5,0.27310536044362294,14545.454545454546,4.072170722808966,14545.454545454546,1
PRV57097,3.0,0.0,3.0,1.0,3.0,1.0,2.0,1.0,0.0,21000.0,7000.0,0.0,0.0,3204.0,0.0,21000.0,3204.0,1.0,6.333333333333333,2.6666666666666665,4.0,3.5,0.16666666666666666,0.0955637707948244,7000.0,1.9067200858216533,7000.0,0
PRV57098,49.0,0.0,49.0,1.0,47.0,1.0425531914893618,4.0,5.0,5.0,490000.0,10000.0,0.0,0.0,51264.0,0.0,490000.0,51264.0,1.0,5.142857142857143,6.224489795918367,35.0,4.122448979591836,0.35714285714285715,0.611645101663586,10000.0,2.7676823872744403,10425.531914893618,0
PRV57101,30.0,233.0,263.0,0.11406844106463879,214.0,1.2289719626168225,124.0,31.0,63.0,296600.0,9886.666666666666,73080.0,313.6480686695279,30972.0,270.0,369680.0,31242.0,0.8023155161220515,4.881831187410587,7.5,26.0,5.521888412017168,0.38333333333333336,0.9177449168207024,1405.6273764258556,0.3012054427626993,1727.4766355140187,0
PRV57102,4.0,12.0,16.0,0.25,16.0,1.0,11.0,3.0,4.0,62000.0,15500.0,1450.0,120.83333333333333,4272.0,0.0,63450.0,4272.0,0.9771473601260835,4.875,9.0,25.0,5.416666666666667,0.625,0.34362292051756005,3965.625,1.0358925913313863,3965.625,0
PRV57103,29.0,2020.0,2049.0,0.014153245485602733,808.0,2.535891089108911,154.0,95.0,133.0,305000.0,10517.241379310344,587770.0,290.9752475247525,30972.0,4200.0,892770.0,35172.0,0.3416333434143172,4.550179242062137,4.172413793103448,18.0,5.393222942983954,0.3967992488904063,0.9966728280961183,435.71010248901905,0.022851373300208564,1104.9133663366338,1
PRV57104,10.0,125.0,135.0,0.07407407407407407,65.0,2.076923076923077,13.0,7.0,12.0,133000.0,13300.0,28630.0,229.04,9612.0,300.0,161630.0,9912.0,0.822867042009528,4.536,7.9,35.0,5.196,0.5,0.8312384473197781,1197.2592592592594,0.24140641152765374,2486.6153846153848,1
PRV57108,5.0,44.0,49.0,0.10204081632653061,45.0,1.0888888888888888,21.0,7.0,12.0,60000.0,12000.0,13170.0,299.3181818181818,5340.0,100.0,73170.0,5440.0,0.8200082000820008,4.084090909090909,4.0,8.0,4.929545454545455,0.5,0.611645101663586,1493.265306122449,0.3263564273114115,1626.0,0
PRV57109,6.0,80.0,86.0,0.06976744186046512,78.0,1.1025641025641026,41.0,11.0,24.0,70000.0,11666.666666666666,16790.0,209.875,6408.0,300.0,86790.0,6708.0,0.8065445327802743,4.4875,4.333333333333333,9.0,4.666666666666666,0.5,0.7460258780036969,1009.1860465116279,0.18743176283138024,1112.6923076923076,0
PRV57110,1.0,18.0,19.0,0.05263157894736842,19.0,1.0,14.0,1.0,7.0,15000.0,15000.0,1830.0,101.66666666666667,1068.0,20.0,16830.0,1088.0,0.8912655971479501,5.805555555555555,11.0,11.0,5.333333333333333,1.0,0.38068391866913126,885.7894736842105,0.15201849705375364,885.7894736842105,0
PRV57112,30.0,130.0,160.0,0.1875,140.0,1.1428571428571428,6.0,6.0,5.0,249010.0,8300.333333333334,37210.0,286.2307692307692,32040.0,150.0,286220.0,32190.0,0.8699951086576759,4.7756410256410255,6.3,34.0,5.212820512820512,0.21666666666666667,0.8571164510166358,1788.875,0.4111926947689349,2044.4285714285713,0
PRV57113,2.0,5.0,7.0,0.2857142857142857,7.0,1.0,4.0,2.0,2.0,28000.0,14000.0,350.0,70.0,2136.0,70.0,28350.0,2206.0,0.9876543209876543,5.3,6.0,11.0,4.8,1.0,0.19695009242144176,4050.0,1.060107156059746,4050.0,0
PRV57115,1.0,11.0,12.0,0.08333333333333333,12.0,1.0,7.0,3.0,3.0,10000.0,10000.0,4050.0,368.1818181818182,1068.0,0.0,14050.0,1068.0,0.7117437722419929,3.227272727272727,2.0,2.0,3.1363636363636367,0.5,0.28789279112754157,1170.8333333333333,0.23382250285991835,1170.8333333333333,0
PRV57117,67.0,123.0,190.0,0.3526315789473684,158.0,1.2025316455696202,15.0,9.0,10.0,518000.0,7731.3432835820895,34370.0,279.4308943089431,71556.0,100.0,552370.0,71656.0,0.9377772145482195,4.537798810823929,5.835820895522388,35.0,5.272297051328723,0.3358208955223881,0.8769870609981516,2907.2105263157896,0.7321409376133536,3496.012658227848,1
PRV57120,13.0,35.0,48.0,0.2708333333333333,47.0,1.0212765957446808,29.0,8.0,13.0,178000.0,13692.307692307691,9050.0,258.57142857142856,13884.0,100.0,187050.0,13984.0,0.9516172146484897,4.696703296703296,4.153846153846154,12.0,5.132967032967033,0.38461538461538464,0.6069316081330869,3896.875,1.0161622052564268,3979.7872340425533,0
PRV57121,3.0,35.0,38.0,0.07894736842105263,17.0,2.235294117647059,7.0,2.0,6.0,25000.0,8333.333333333334,10470.0,299.14285714285717,3204.0,100.0,35470.0,3304.0,0.7048209754722301,6.2,9.0,15.0,5.1190476190476195,0.16666666666666666,0.5483364140480591,933.421052631579,0.16568816166453917,2086.470588235294,0
PRV57122,1.0,13.0,14.0,0.07142857142857142,13.0,1.0769230769230769,9.0,4.0,6.0,8000.0,8000.0,2140.0,164.6153846153846,1068.0,0.0,10140.0,1068.0,0.7889546351084813,5.461538461538462,3.0,3.0,6.384615384615385,0.5,0.31395563770794827,724.2857142857143,0.10566894759208484,780.0,0
PRV57124,9.0,49.0,58.0,0.15517241379310345,56.0,1.0357142857142858,30.0,10.0,16.0,100000.0,11111.111111111111,6940.0,141.6326530612245,9612.0,100.0,106940.0,9712.0,0.9351037965214138,5.275510204081632,7.666666666666667,24.0,5.503401360544218,0.2777777777777778,0.6536968576709796,1843.7931034482758,0.42695350034768487,1909.642857142857,0
PRV57126,10.0,33.0,43.0,0.23255813953488372,42.0,1.0238095238095237,28.0,6.0,11.0,77000.0,7700.0,5620.0,170.3030303030303,10680.0,40.0,82620.0,10720.0,0.9319777293633503,3.4803030303030305,4.3,10.0,4.9363636363636365,0.35,0.5790203327171903,1921.3953488372092,0.4492243696103382,1967.142857142857,0
PRV57127,8.0,14.0,22.0,0.36363636363636365,22.0,1.0,14.0,5.0,6.0,77000.0,9625.0,4530.0,323.57142857142856,8544.0,0.0,81530.0,8544.0,0.9444376303201275,5.071428571428571,4.125,10.0,5.339285714285714,0.375,0.41534195933456564,3705.909090909091,0.9613573890597824,3705.909090909091,0
PRV57129,32.0,250.0,282.0,0.11347517730496454,248.0,1.1370967741935485,93.0,45.0,58.0,338200.0,10568.75,59290.0,237.16,33108.0,370.0,397490.0,33478.0,0.8508390148179829,4.8103750000000005,5.5625,24.0,4.985125,0.390625,0.9235674676524954,1409.5390070921985,0.30232803160967525,1602.782258064516,0
PRV57141,15.0,2.0,17.0,0.8823529411764706,14.0,1.2142857142857142,1.0,1.0,1.0,175000.0,11666.666666666666,530.0,265.0,16020.0,0.0,175530.0,16020.0,0.9969805731214038,5.866666666666667,7.066666666666666,31.0,4.916666666666666,0.4666666666666667,0.35619223659889093,10325.29411764706,2.8610377113339287,12537.857142857143,0
PRV57144,8.0,0.0,8.0,1.0,8.0,1.0,3.0,2.0,2.0,70000.0,8750.0,0.0,0.0,7476.0,0.0,70000.0,7476.0,1.0,4.0,6.125,11.0,3.5625,0.3125,0.21829944547134936,8750.0,2.4089480950024456,8750.0,0
PRV57145,4.0,0.0,4.0,1.0,4.0,1.0,1.0,1.0,0.0,70000.0,17500.0,0.0,0.0,4272.0,0.0,70000.0,4272.0,1.0,5.5,4.5,8.0,4.0,0.5,0.12319778188539741,17500.0,4.920088140906408,17500.0,0
PRV57146,9.0,0.0,9.0,1.0,9.0,1.0,3.0,2.0,1.0,103000.0,11444.444444444445,0.0,0.0,9612.0,0.0,103000.0,9612.0,1.0,4.666666666666667,5.222222222222222,13.0,4.0,0.3333333333333333,0.2378003696857671,11444.444444444445,3.1822197916776345,11444.444444444445,0
PRV57148,15.0,68.0,83.0,0.18072289156626506,69.0,1.2028985507246377,33.0,10.0,14.0,176080.0,11738.666666666666,24750.0,363.97058823529414,16020.0,340.0,200830.0,16360.0,0.8767614400239008,5.68921568627451,3.466666666666667,6.0,5.269117647058823,0.36666666666666664,0.738539741219963,2419.6385542168673,0.5922139085392996,2910.5797101449275,0
PRV57157,16.0,140.0,156.0,0.10256410256410256,97.0,1.6082474226804124,22.0,9.0,15.0,155000.0,9687.5,35460.0,253.28571428571428,16020.0,430.0,190460.0,16450.0,0.8138191746298435,4.854464285714286,5.75,23.0,5.345535714285714,0.4375,0.8530499075785583,1220.8974358974358,0.24819027118117104,1963.5051546391753,0
PRV57158,30.0,241.0,271.0,0.11070110701107011,146.0,1.856164383561644,5.0,5.0,3.0,337000.0,11233.333333333334,74610.0,309.5850622406639,30972.0,630.0,411610.0,31602.0,0.8187361823084959,4.19432918395574,6.033333333333333,35.0,5.396680497925311,0.36666666666666664,0.9204251386321627,1518.8560885608856,0.3337006602928028,2819.246575342466,1
PRV57162,7.0,97.0,104.0,0.0673076923076923,56.0,1.8571428571428572,17.0,9.0,14.0,163000.0,23285.714285714286,32680.0,336.9072164948454,6408.0,300.0,195680.0,6708.0,0.8329926410466068,4.779086892488954,9.571428571428571,35.0,5.279086892488954,0.6428571428571429,0.7810536044362292,1881.5384615384614,0.4377859438045134,3494.285714285714,1
PRV57165,3.0,34.0,37.0,0.08108108108108109,32.0,1.15625,23.0,8.0,8.0,34000.0,11333.333333333334,5720.0,168.23529411764707,2136.0,140.0,39720.0,2276.0,0.8559919436052367,5.651960784313726,6.333333333333333,9.0,5.1911764705882355,0.16666666666666666,0.5420517560073937,1073.5135135135135,0.2058929375102375,1241.25,0
PRV57166,29.0,122.0,151.0,0.19205298013245034,129.0,1.1705426356589148,64.0,18.0,36.0,238000.0,8206.896551724138,56700.0,464.75409836065575,30972.0,270.0,294700.0,31242.0,0.8076009501187649,4.741944601469757,6.344827586206897,35.0,5.603589598643301,0.39655172413793105,0.8491682070240296,1951.6556291390727,0.45790868980077115,2284.4961240310076,1
PRV57169,17.0,14.0,31.0,0.5483870967741935,27.0,1.1481481481481481,8.0,5.0,4.0,158000.0,9294.117647058823,3880.0,277.14285714285717,18156.0,0.0,161880.0,18156.0,0.9760316283666913,4.867647058823529,5.0588235294117645,13.0,5.4789915966386555,0.4411764705882353,0.500554528650647,5221.935483870968,1.3964379131756575,5995.555555555556,0
PRV57171,3.0,188.0,191.0,0.015706806282722512,67.0,2.8507462686567164,26.0,12.0,16.0,7000.0,2333.3333333333335,47690.0,253.67021276595744,3204.0,660.0,54690.0,3864.0,0.12799414883891022,5.783687943262411,2.6666666666666665,6.0,5.492021276595745,0.16666666666666666,0.8779112754158965,286.3350785340314,-0.02001738150107522,816.2686567164179,0
PRV57172,88.0,1672.0,1760.0,0.05,654.0,2.691131498470948,86.0,86.0,68.0,895200.0,10172.727272727272,490900.0,293.6004784688995,92916.0,3540.0,1386100.0,96456.0,0.6458408484236347,4.661782296650718,5.863636363636363,35.0,5.313098086124402,0.35795454545454547,0.9946395563770795,787.5568181818181,0.12382695933403416,2119.418960244648,1
PRV57173,96.0,1129.0,1225.0,0.0783673469387755,951.0,1.288117770767613,294.0,120.0,255.0,1012000.0,10541.666666666666,314410.0,278.48538529672277,101460.0,2730.0,1326410.0,104190.0,0.7629616785156927,5.091314216120461,5.770833333333333,35.0,5.481796206082079,0.3285678697962799,0.989463955637708,1082.7836734693878,0.20855335692705249,1394.7528916929548,1
PRV57174,12.0,42.0,54.0,0.2222222222222222,48.0,1.125,25.0,5.0,10.0,73000.0,6083.333333333333,22930.0,545.952380952381,12816.0,30.0,95930.0,12846.0,0.7609715417491921,5.148809523809524,3.8333333333333335,9.0,5.446428571428571,0.25,0.6353974121996303,1776.4814814814815,0.40763591069333444,1998.5416666666667,0
PRV57176,4.0,127.0,131.0,0.030534351145038167,105.0,1.2476190476190476,66.0,17.0,32.0,29200.0,7300.0,32320.0,254.48818897637796,4272.0,400.0,61520.0,4672.0,0.47464239271781533,4.793307086614173,2.5,4.0,5.8513779527559056,0.375,0.8238447319778188,469.618320610687,0.03258260580427335,585.9047619047619,0
PRV57177,73.0,491.0,564.0,0.12943262411347517,292.0,1.9315068493150684,18.0,17.0,7.0,729000.0,9986.301369863013,119370.0,243.11608961303463,75828.0,1670.0,848370.0,77498.0,0.8592948831288235,5.052171972212147,5.027397260273973,27.0,5.270596769243646,0.2808219178082192,0.9668207024029575,1504.2021276595744,0.32949515765847215,2905.376712328767,1
PRV57179,26.0,180.0,206.0,0.1262135922330097,144.0,1.4305555555555556,69.0,20.0,36.0,290000.0,11153.846153846154,47460.0,263.6666666666667,26700.0,390.0,337460.0,27090.0,0.8593611094648255,4.7027777777777775,5.961538461538462,23.0,5.788675213675214,0.23354700854700855,0.8871534195933457,1638.1553398058252,0.36793804626394866,2343.472222222222,1
PRV57182,5.0,71.0,76.0,0.06578947368421052,63.0,1.2063492063492063,15.0,8.0,14.0,57000.0,11400.0,20000.0,281.6901408450704,5340.0,60.0,77000.0,5400.0,0.7402597402597403,4.605633802816902,5.6,17.0,5.238028169014084,0.4,0.7197781885397412,1013.1578947368421,0.18857163336104746,1222.2222222222222,0
